DATE;e5;e1;cpi;l_rgdp;l_pnfuel;l_dm1;l_dm2;l_dm2m;l_dmzm
1984-09-01;1.589235205116581;3.0;4.651099117876491;;;5.6484610319487825;5.529761922491762;5.399968757728571;5.4067568455642006
1984-10-01;;3.5;4.6549122778829055;;;5.648666149986567;5.53084489850152;5.399972761587993;5.40887885704079
1984-11-01;;3.4;4.6568134191399295;;;5.6548136862010505;5.5369932469609555;5.406059694007267;5.416010374522348
1984-12-01;;3.3;4.658710952916121;;;5.660460187898929;5.543879175378752;5.41326785311912;5.424184569194947
1985-01-01;1.547562508716013;2.9;4.660604892876192;;;5.668429020288314;5.552513593560088;5.42339934486866;5.4346933532548825
1985-02-01;1.5686159179138452;3.1;4.666265285347902;;;5.678172059038952;5.561918483988237;5.4347524023881935;5.445453365954647
1985-03-01;1.547562508716013;3.0;4.6709579265260945;;;5.680977243171562;5.5658257842979095;5.439397233789153;5.449527861823728
1985-04-01;;3.3;4.672828834461906;;;5.6858714274693165;5.5694354819730725;5.443195454943521;5.453514819642517
1985-05-01;;3.2;4.674696248636701;;;5.694053195746863;5.576234132409162;5.4503479526240755;5.461445733736277
1985-06-01;;3.4;4.677490847567717;;;5.703811656884214;5.586004515039168;5.461382080336394;5.473607557690271
1985-07-01;1.5260563034950492;2.8;4.679349584162343;;;5.713720243271941;5.594912645087562;5.472250979580202;5.4833946872992065
1985-08-01;1.547562508716013;2.8;4.681204872264089;;;5.723401079197991;5.603187771655824;5.482698946972324;5.493288420419255
1985-09-01;1.547562508716013;2.9;4.683056724645162;;;5.734182027223332;5.610931386098256;5.492026001661348;5.502083704361192
1985-10-01;;3.3;4.686750172980514;;;5.739574278995932;5.616362151078826;5.498394171843903;5.508327061680612
1985-11-01;;3.1;4.6913478822291435;;;5.744321189094987;5.620839170615025;5.5035461716092335;5.51322207013213
1985-12-01;;3.5;4.695924549256556;;;5.756726306999274;5.629360517413058;5.512731959968518;5.522322124429114
1986-01-01;;2.9;4.699570861409576;;;5.75711011979075;5.631418912942094;5.514422152962811;5.524498036052897
1986-02-01;;2.8;4.697749367281185;;;5.761859610082857;5.635796822604853;5.519118336866101;5.5294451338785375
1986-03-01;1.33500106673234;2.3;4.692264892839025;;;5.7739744100977815;5.645580149846281;5.529855518441668;5.5408344405795065
1986-04-01;;2.4;4.688591794127164;;;5.783288259190086;5.655319378114773;5.541189330333453;5.553065220293885
1986-05-01;;2.7;4.6913478822291435;;;5.797491774500762;5.668137684641558;5.557003699149019;5.569083675619988
1986-06-01;1.3609765531356006;2.9;4.695010889987881;;;5.806958017843938;5.677151606329721;5.5684636679027415;5.5805011496771435
1986-07-01;;2.8;4.695924549256556;;;5.819253130509838;5.6877169729357675;5.581248776964742;5.593562405133723
1986-08-01;;3.0;4.696837374513915;;;5.8272923522111615;5.695694726141408;5.5913795272647535;5.604501606241254
1986-09-01;1.3862943611198906;2.9;4.700480365792417;;;5.8371005180250775;5.704696014167376;5.60286883300384;5.6168540686549715
1986-10-01;;3.2;4.702296896718814;;;5.84290260015742;5.711511983099017;5.612584618752197;5.626285599759089
1986-11-01;;2.8;4.704110133842995;;;5.854100877162871;5.7191813141056125;5.623284872271925;5.635832515944985
1986-12-01;1.33500106673234;3.0;4.707726774313183;;;5.88072119000107;5.7364024896684525;5.644302237258276;5.656250614861062
1987-01-01;;2.9;4.713127327493184;;;5.881249589684162;5.739453985824273;5.648395123962481;5.6599696107934365
1987-02-01;;3.1;4.716711560720999;;;5.879184926435641;5.739282894134806;5.649005675761419;5.6608042974287685
1987-03-01;1.3609765531356006;3.0;4.720282993088596;;;5.880649280305537;5.740970464417589;5.6515114996213605;5.663532779456725
1987-04-01;;3.0;4.724729421045731;;;5.892362713210684;5.7482529550813695;5.66065398152938;5.672454868755142
1987-05-01;;3.4;4.727387818712341;;;5.8945621335083125;5.7502906889843155;5.663186617905537;5.67461162280819
1987-06-01;1.4586150226995167;3.3;4.7318028369214575;;;5.889375218288003;5.748104670303942;5.6593427978056114;5.6711949246411875
1987-07-01;;3.1;4.73444252169223;;;5.88822010603584;5.747745174419325;5.657522801812422;5.669683093022549
1987-08-01;;3.2;4.738826570800765;;;5.8896430524024215;5.749575529839437;5.658322924035112;5.670506579615064
1987-09-01;1.2237754316221157;3.0;4.742320024135325;;;5.892401754696381;5.752504790355469;5.6603475167136015;5.672178548297485
1987-10-01;;3.3;4.74493212836325;;;5.9048318020078865;5.759177352870902;5.6657816507358385;5.677790456664039
1987-11-01;;3.2;4.748404354073999;;;5.9006679124100545;5.7566002175071596;5.6593924221629;5.672468382393566
1987-12-01;1.410986973710262;3.1;4.750135956238277;;;5.8967305964802685;5.7556234747639765;5.65619695496336;5.669507331202
1988-01-01;;3.2;4.7535901911063645;;;5.9034053367905255;5.761740369000263;5.661353644535358;5.6750745214728155
1988-02-01;;3.1;4.755312844417811;;;5.904152569719178;5.765760259453678;5.663574018392629;5.6778299574062725
1988-03-01;;3.2;4.757891273005756;;;5.90840615328454;5.7710794447168565;5.667890817792059;5.682117101424718
1988-04-01;;3.3;4.763881877142913;;;5.9153369063724375;5.7776181204829635;5.674190886254194;5.687795548699612
1988-05-01;;3.3;4.7664383335842135;;;5.918465777779782;5.781751425240357;5.677954433321741;5.691207452095632
1988-06-01;;3.7;4.770684624465665;;;5.9267561827754065;5.787185190391607;5.683432916074674;5.6961057296097986
1988-07-01;;4.6;4.774912960575186;;;5.92882686860899;5.789191901010011;5.6846525294234125;5.697092369581635
1988-08-01;;4.4;4.77912349311153;;;5.931602343749843;5.790354158490207;5.6843454169829535;5.696694639077246
1988-09-01;;3.9;4.783316371371566;;;5.932227971820747;5.790344653196434;5.68193308779888;5.6945287377080405
1988-10-01;;3.9;4.786658062033468;;;5.931189711347989;5.790510364504515;5.6797858557951795;5.692557687751491
1988-11-01;;3.7;4.789988622980633;;;5.933284721672453;5.793882596209039;5.682052534838285;5.694835224606344
1988-12-01;;3.9;4.793308128103486;;;5.935682590577913;5.795473401233845;5.6821893070650855;5.695031959405575
1989-01-01;;3.5;4.797442073635214;;;5.933979573167019;5.793981052454427;5.677848424100976;5.690654288504687
1989-02-01;;4.1;4.800736969532067;;;5.9315060019520995;5.791525352027825;5.67258849635434;5.685357964302169
1989-03-01;;3.7;4.805659046737495;;;5.931430140510361;5.791618712036763;5.6703185381991545;5.683163978270168
1989-04-01;;4.3;4.812997033190408;;;5.9263370921988985;5.7885660925363895;5.663626725991072;5.676906699623031
1989-05-01;;4.6;4.8178592793984425;;;5.92361378149759;5.785812976764336;5.657594582516303;5.67131770711276
1989-06-01;;3.8;4.821087692210561;;;5.921201957768679;5.786410431150856;5.65628933503228;5.6704490268036
1989-07-01;;4.1;4.824305715904762;;;5.926763274894763;5.792938278822716;5.662607210362661;5.677018329913844
1989-08-01;;3.5;4.824305715904762;;;5.927946414877073;5.797727838955836;5.667040166734142;5.681637558019331
1989-09-01;;3.4;4.826712455935327;;;5.9286085047286186;5.801745191921079;5.671291949551651;5.685928411432199
1989-10-01;;3.6;4.83150862819882;;;5.935108948890799;5.808820176227447;5.679103735041517;5.693650801459294
1989-11-01;;3.5;4.835487941050301;;;5.93593538960881;5.813514834347565;5.684191746318729;5.698689754848948
1989-12-01;;3.5;4.838660029356445;;;5.94144658775384;5.8196569081744505;5.690792283234472;5.705302558135866
1990-01-01;;4.1;4.848116364598481;;;5.944353672844894;5.823592918700709;5.695499537418054;5.710044605034064
1990-02-01;;4.1;4.852030263919617;;;5.947488606502327;5.827945172997215;5.700354788196112;5.714765064546741
1990-03-01;;3.7;4.856706811803519;;;5.950958642193933;5.8315844055659705;5.704136696774759;5.718857939241443
1990-04-01;1.3862943611198906;3.6;4.859036909945142;;;5.955694939334036;5.83608827389568;5.709003711613238;5.723910892878934
1990-05-01;1.4586150226995167;3.4;4.860587297852597;;;5.954408292384232;5.836271972795397;5.708759379795837;5.723770773571547
1990-06-01;1.5260563034950492;3.8;4.866764923676554;;;5.959715309641585;5.841014948711911;5.713541302273124;5.728655641133747
1990-07-01;1.4350845252893227;3.4;4.871373226762748;;;5.962898772974068;5.844142635862186;5.716432004311513;5.731781399385499
1990-08-01;1.5260563034950492;4.6;4.879767018891217;;;5.971206950275168;5.851053006261552;5.72422001329793;5.739713408261143
1990-09-01;1.547562508716013;4.7;4.886582645426277;;;5.977231258412505;5.855976415122948;5.72965321359138;5.745573112395084
1990-10-01;1.5260563034950492;4.8;4.893352133481524;;;5.977633546827469;5.857095146643412;5.730275240765081;5.746712919113595
1990-11-01;1.5260563034950492;4.7;4.895598484107897;;;5.980363533359427;5.8586801010336576;5.731816172007933;5.748419577738078
1990-12-01;1.5040773967762742;4.7;4.8993312245375815;;;5.9832576482457815;5.861669392646975;5.734541216884147;5.751800977322321
1991-01-01;1.5260563034950492;3.9;4.903050083416319;;4.520372446448478;5.9858848506398665;5.865600972091322;5.73888171266655;5.756924782354207
1991-02-01;1.5260563034950492;3.4;4.9037921984782065;;4.520775642398425;5.992456099995122;5.87244755237682;5.746863754228199;5.765687161298369
1991-03-01;1.5260563034950492;3.3;4.9037921984782065;;4.5113157268406106;5.998042821412718;5.878851103695282;5.755112836777196;5.7740811133401735
1991-04-01;1.4350845252893227;3.2;4.906015244966153;;4.504271530781171;6.001628414559388;5.883178781915191;5.761540287513809;5.780960468707748
1991-05-01;1.4816045409242156;3.1;4.909709375506295;;4.475189307400063;6.007445767545095;5.889137326559402;5.770230206388846;5.789681487880293
1991-06-01;1.5040773967762742;3.3;4.912654885736052;;4.456076260163991;6.015229004229722;5.894482357121531;5.778337050882912;5.797599482967827
1991-07-01;1.4350845252893227;3.1;4.9141243937154115;;4.434351967303817;6.019650204867148;5.896612277830178;5.7827287501125335;5.801743572949668
1991-08-01;1.3862943611198906;3.2;4.91705694713669;;4.427602151664962;6.023874536227795;5.8982052487660885;5.785904595330218;5.805278012487691
1991-09-01;1.3609765531356006;3.0;4.919980925828125;;4.4372404254207165;6.025894285552359;5.897691299500628;5.7874588806286535;5.8073753017496195
1991-10-01;1.308332819650179;3.2;4.921439715291784;;4.4242701620969225;6.034888959236009;5.902564800426028;5.795785264073357;5.816568967935695
1991-11-01;1.33500106673234;2.9;4.925803358579558;;4.43057213347723;6.044587478392134;5.907528432099693;5.8046093009250495;5.8260943480621945
1991-12-01;1.33500106673234;2.7;4.92870191133357;;4.423957140142485;6.054910752350823;5.912885788256393;5.8145008447248605;5.836894023075804
1992-01-01;1.2809338454620642;2.7;4.929425238670713;9.1123309495952;4.422796935303684;6.069444321432414;5.9196015013257;5.828026816277008;5.8506656677481566
1992-02-01;1.2237754316221157;2.6;4.931592086755803;9.117449716293898;4.4273098420318275;6.084623924217433;5.928562973637513;5.844439534371926;5.867573205218401
1992-03-01;1.2809338454620642;2.6;4.935193098929397;9.125782462281444;4.42742579429005;6.0970616423018695;5.933565287648679;5.854800692625375;5.877921415810742
1992-04-01;1.3609765531356006;3.0;4.937347498326424;9.126525371091013;4.43477980479704;6.1045469552109015;5.935636638333283;5.8610385459255525;5.884541565771264
1992-05-01;1.3862943611198906;2.9;4.939497266262916;9.122967053167589;4.4462415759847635;6.110988796489661;5.9380029334229185;5.867519706902755;5.8918912911939385
1992-06-01;1.2237754316221157;3.1;4.942356453342962;9.138942717303896;4.4353864097131455;6.114683348768799;5.938524183604175;5.870860797192974;5.896179683676285
1992-07-01;1.308332819650179;2.7;4.945207488773801;9.139769729331707;4.4585113351593035;6.12481284077565;5.942315739534197;5.878156849718394;5.904396185686888
1992-08-01;1.4350845252893227;2.8;4.9473404437239425;9.137735806671113;4.476244176312576;6.13519404374045;5.947023614211288;5.8868044908741455;5.914131494899516
1992-09-01;1.252762968495368;3.0;4.9494688588587685;9.140027523672618;4.485444805487706;6.1506561201329015;5.9547039349006745;5.898629724017575;5.9254996935036734
1992-10-01;1.308332819650179;2.8;4.953712146696635;9.145959090059558;4.450011886770644;6.166052433261349;5.962671335977111;5.9113047010044575;5.935681871147487
1992-11-01;1.308332819650179;2.9;4.956531035103055;9.147677323164807;4.427758097087808;6.176517112397798;5.966071755672747;5.918797598405951;5.942529812063947
1992-12-01;1.2237754316221157;2.8;4.957937505095806;9.153772615714944;4.425368812926992;6.185408465528027;5.968196810909657;5.924014344354025;5.946042267593702
1993-01-01;1.2237754316221157;2.9;4.9614450499054845;9.15025275040491;4.430493710717668;6.189877892455598;5.968257342256242;5.926401547867696;5.947128521861128
1993-02-01;1.410986973710262;3.2;4.963543686562405;9.152034088928694;4.433301451334939;6.1938062103588845;5.968981458416662;5.92853039309402;5.950361346060988
